Dis No,Locat,CountryCode,Lon,Lat
2016-0092-IDN,Dki Jakarta,IDN,106.8584,-6.2182
2016-0092-IDN,Lampung,IDN,105,-5
2016-0092-IDN,Sumatera Selatan,IDN,103.83333,-2.75
2016-0092-IDN,Kalimantan Barat,IDN,110.5,0
2016-0092-IDN,Sulawesi Selatan,IDN,120.25,-4.33333
2016-0345-IDN,Sumedang,IDN,107.98333,-6.81667
2016-0139-IND,Arunachal Pradesh,IND,93.37,27.06
2016-0139-IND,Assam,IND,93,26
2016-0139-IND,Nagaland,IND,94.5,26.08333
2016-0221-JPN,Kumamoto,JPN,130.75,32.61667
2016-0153-LKA,Kilinochchi,LKA,80.40894,9.39487
2016-0153-LKA,Northern,IND,77.29459,28.67248
2016-0153-LKA,Colombo,LKA,80.0166,6.8664
2016-0153-LKA,Sabaragamuwa,LKA,80.5,6.75
2016-0267-NPL,Pyuthan,NPL,82.83333,28.08333
2016-0267-NPL,Palpa,PER,-75.18556,-14.53361
2016-0267-NPL,Lumbini,NPL,83.24983,27.45573
2016-0267-NPL,Makwanpur,NPL,85.25,27.41667
2016-0267-NPL,Dhawalagiri,NPL,83.6,28.66667
2016-0112-PAK,Khyber Pakhtunkhwa,PAK,71.68611,33.98306
2016-0112-PAK,Gilgit-Balistan,PAK,75,36
2016-0112-PAK,Azad Kashmir,PAK,73.9104,33.94718
2016-0216-IDN,Rembang,IDN,111.46667,-6.78333
2016-0216-IDN,Karanganyar,IDN,107.89944,-6.29306
2016-0216-IDN,Wonosobo,IDN,109.92667,-7.36139
2016-0216-IDN,Jawa Tengah,IDN,110,-7.5
2016-0216-IDN,Padang City,MYS,101.2158,3.8814
2016-0216-IDN,Padang Selatan,MYS,102.4087,2.7729
2016-0216-IDN,Padang Timur,IDN,116.1165,-8.5844
2016-0216-IDN,Pangambiran,IDN,108.57631,-6.73876
2016-0216-IDN,Ampalu,IDN,100.1154,-0.61072
2016-0216-IDN,Bungus,IDN,100.39124,-1.05167
2016-0216-IDN,Sumatera Barat,IDN,100.5,-1
2016-9225-KHM,Battambang,KHM,103.08333,12.91667
2016-9225-KHM,Pursat,KHM,103.66667,12.33333
2016-9225-KHM,Kampong Speu,KHM,104.33333,11.5
2016-0019-IDN,Maluku,IDN,130.14527,-3.23846
2016-0019-IDN,Maluku Utara,IDN,127.84241,0.62621
2016-0156-IDN,Deli Serdang,IDN,98.66667,3.41667
2016-0156-IDN,Sumatera Utara,IDN,99,2
2016-0156-IDN,Sumatra,IDN,102,0
2016-0057-IDN,Jambi,IDN,103,-1.5
2016-0057-IDN,Sanggau,IDN,110.45,0.25472
2016-0057-IDN,West Kalimantan,IDN,110.5,0
2016-0306-IDN,Andowia,IDN,122.4066,-3.9787
2016-0306-IDN,North Konawe,IDN,121.99081,-3.41552
2016-0234-IND,Patna,IND,85.16667,25.41667
2016-0234-IND,Bihar,ETH,37.39077,11.59364
2016-0237-IND,Uttar Pradesh,IND,80.75,27.25
2016-0237-IND,Jharkhand,IND,85.5,23.75
2016-0237-IND,Madhya Pradesh,IND,78.5,23.5
2016-0002-IND,Kamrup,IND,91.65344,26.22322
2016-0002-IND,Assam,IND,93,26
2016-0002-IND,East Imphal,IND,93.94212,24.81655
2016-0002-IND,West Imphal,IND,93.1544,24.6816
2016-0002-IND,Senapati,IND,94.02237,25.26705
2016-0002-IND,Tamenglong,IND,93.51563,24.97548
2016-0002-IND,Manipur,IND,94,25
2016-0239-IND,Assam,IND,93,26
2016-0239-IND,Arunachal Pradesh,IND,93.37,27.06
2016-0267-IND,Golaghat,IND,93.91193,26.4092
2016-0267-IND,Jorhat,IND,94.26,26.8
2016-0267-IND,Barpeta,IND,91.0308,26.47104
2016-0267-IND,Bongaigaon,IND,90.6464,26.4603
2016-0267-IND,Goalpara,IND,90.60974,26.12791
2016-0267-IND,Marigaon,IND,92.34238,26.25213
2016-0267-IND,Darrang,IND,92.16843,26.51195
2016-0267-IND,Nalbari,IND,91.4,26.5
2016-0267-IND,Assam,IND,93,26
2016-0049-IND,Jammu,IND,75.40781,33.5329
2016-0049-IND,Kashmir,PAK,73.9104,33.94718
2016-0049-IND,Siachen glacier,IND,77.20139,35.19861
2016-0195-IND,Uttarakhand,IND,79.25,30.25
2016-0133-IND,Andhra Pradesh,IND,79.75,15.83333
2016-0133-IND,Rajasthan,IND,73.83333,26.58333
2016-0133-IND,Orissa,IND,84.41667,20.5
2016-0133-IND,Jharkhand,IND,85.5,23.75
2016-0133-IND,Tamil Nadu,IND,78.33333,11
2016-0133-IND,Uttar Pradesh,IND,80.75,27.25
2016-0187-IND,Uttarakhand,IND,79.25,30.25
2016-0271-IND,Uttar Pradeshr,IND,80.75,27.25
2016-0271-IND,Varanasi,IND,83,25.33333
2016-0271-IND,Allahabad,IRN,59.12237,32.23499
2016-0271-IND,Jalaun,IND,79.5,26
2016-0271-IND,Ghaziabad,IND,77.45819,28.69537
2016-0271-IND,Patna,IND,85.16667,25.41667
2016-0271-IND,Bhagalpur,IND,87.06665,25.29023
2016-0271-IND,Vaishali,IND,85.41667,25.75
2016-0271-IND,Buxar,IND,84.1,25.5
2016-0271-IND,Bhojpur,IND,76.43843,24.03923
2016-0271-IND,Sonepur,IND,83.91667,20.83333
2016-0271-IND,Samastipur,IND,85.91667,25.75
2016-0271-IND,Lakhisarai,IND,86.2,25.2
2016-0271-IND,Khagaria,IND,86.6,25.5
2016-0271-IND,Nalanda,IND,85.58333,25.25
2016-0271-IND,Katihar,IND,87.6,25.5
2016-0271-IND,Katihar,IND,87.6,25.5
2016-0271-IND,Madhepura,IND,87,25.8
2016-0271-IND,Araria,IND,87.4,26.2
2016-0271-IND,Muzafferpur,IND,85.41667,26.16667
2016-0271-IND,Araria,IND,87.4,26.2
2016-0271-IND,Supaul,IND,86.8,26.25
2016-0271-IND,Bhagalpur,IND,87.06665,25.29023
2016-0276-IND,Bhopal,IND,77.41667,23.5
2016-0276-IND,Hoshangabad,IND,77.98887,22.58827
2016-0276-IND,Shajapur,IND,76.25,23.5
2016-0276-IND,Jabalpur,IND,79.95,23.16
2016-0276-IND,Tikamgarh,IND,79,24.75
2016-0276-IND,Damoh,IND,79.58333,23.75
2016-0276-IND,Madhya Pradesh,IND,78.5,23.5
2016-0304-IND,Pune,IND,73.75465,18.74673
2016-0304-IND,Kolhapur,IND,74.22981,16.69013
2016-0304-IND,Gujarat,IND,71.75,23
2016-0304-IND,Vadodara,IND,73.12,22.18
2016-0304-IND,Navsari,IND,72.92,20.95
2016-0304-IND,Surat,IND,72.81189,21.17801
2016-0107-JPN,Kumamoto,JPN,130.75,32.61667
2016-0121-JPN,Kumamoto,JPN,130.75,32.61667
2016-0121-JPN,Fukuoka,JPN,130.66472,33.52813
2016-0121-JPN,Oita,JPN,131.43353,33.19899
2016-0121-JPN,Miyazaki,JPN,131.3,32.2
2016-0023-JPN,Okinawa,JPN,127.93333,26.5
2016-0023-JPN,Okinawa,JPN,127.93333,26.5
2016-0023-JPN,Nagasaki,JPN,129.6,33.23333
2016-0023-KOR,Jejudo,KOR,126.54611,33.40167
2016-0023-KOR,Kangwondo,KOR,127.7785,37.8815
2016-0023-KOR,Seoul,KOR,126.9784,37.566
2016-0023-KOR,Kwangju,KOR,126.91667,35.16667
2016-0023-KOR,Pusan,KOR,129.03004,35.10168
2016-0316-LAO,Luang Prabang,LAO,102.66667,20.25
2016-0316-LAO,Louangphrabang,LAO,102.66667,20.25
2016-0316-LAO,Xaignabouli,LAO,101.5,18.5
2016-0316-LAO,Xiangkhouang,LAO,103.5,19.46667
2016-0316-LAO,Houaphan,LAO,104,20.5
2016-0189-MMR,Mandalay city,MMR,96.0805,21.9824
2016-0189-MMR,Mandalay,MMR,96,21
2016-0232-MMR,Sagaing,MMR,95.5,23.5
2016-0232-MMR,Mandalay,MMR,96,21
2016-0232-MMR,Ayeyawaddy,MMR,95,17
2016-0232-MMR,Magway,MMR,94.75,20.5
2016-0232-MMR,Yangon,MMR,96.16667,17
2016-0057-MYS,Johor,MYS,103.5,2
2016-0057-MYS,Melaka,MYS,102.25,2.25
2016-0057-MYS,Sarawak,MYS,113.5,2.5
2016-0307-MYS,Penang,MYS,100.25848,5.37677
2016-0307-MYS,Timur Laut,IDN,108.23944,4.02972
2016-0307-MYS,Pulau Pinang,MYS,100.25848,5.37677
2016-0187-NPL,Sindhuli,NPL,86,27.25
2016-0187-NPL,Janakpur,NPL,85.92628,26.72882
2016-0187-NPL,Lumbini,NPL,83.24983,27.45573
2016-0187-NPL,Kanchanpur,NPL,80.33333,28.83333
2016-0187-NPL,Dadeldhura,NPL,80.41667,29.25
2016-0187-NPL,Darchula,NPL,80.75,29.91667
2016-0187-NPL,Baitadi,NPL,80.58333,29.5
2016-0187-NPL,Achham,NPL,81.33333,29.08333
2016-0275-NPL,Malikarjun,NPL,80.484,29.74263
2016-0275-NPL,Kakada,NPL,84.84794,27.64145
2016-0275-NPL,Sarmoli,PAK,66.17658,28.22866
2016-0275-NPL,Janakpur,NPL,85.92628,26.72882
2016-0275-NPL,Nuwakot,NPL,82.36799,28.59037
2016-0275-NPL,Bhagawati,NPL,86.03106,27.76206
2016-0229-PAK,Punjab,PAK,72.31667,30.85
2016-0229-PAK,Azad Jammu,PAK,73.9104,33.94718
2016-0229-PAK,Kashmir,PAK,73.9104,33.94718
2016-0229-PAK,Islamabad,PAK,73.13382,33.71039
2016-0229-PAK,Rawalpindi,PAK,72.73997,33.20359
2016-0100-PAK,Gilgit,PAK,75,36
2016-0100-PAK,Khyber Agency,PAK,71.0577,33.96113
2016-0240-PAK,Chitral,PAK,71.8847,34.53635
2016-0240-PAK,Khyber Pakhtunkhwa,PAK,71.68611,33.98306
2016-0256-PHL,Zambales,PHL,120.16667,15.33333
2016-0256-PHL,Battan,TUN,9.84424,36.80368
2016-0256-PHL,Rizal,PHL,121.1061,15.7118
2016-0342-PHL,Ilocos Norte,PHL,120.75,18.16667
2016-0342-PHL,Ilocos,PHL,120.52083,16.97917
2016-0342-PHL,Cagayan,PHL,121.73333,17.65667
2016-0342-PHL,Cagayan,PHL,121.73333,17.65667
2016-0321-PRK,Hamgyong-bukto,PRK,129.41667,41.83333
2016-0321-PRK,North Hamgyong,PRK,129.41667,41.83333
2016-0321-PRK,Ryanggang,PRK,128.2,41.2
2016-0120-SAU,Asir,SAU,42.95,19.15
2016-0120-SAU,Taif,SAU,40.41583,21.27028
2016-0120-SAU,Makkah,SAU,41.20422,21.62425
2016-0105-SAU,Jizan,SAU,42.66667,17.33333
2016-0105-SAU,Riyadh,SAU,45.55,23.05
2016-0105-SAU,Makkah,SAU,41.20422,21.62425
2016-0105-SAU,Madinah,YEM,44.17846,15.4853
2016-0105-SAU,Asir,SAU,42.95,19.15
2016-0023-THA,Bangkok,THA,100.50144,13.75398
2014-0227-VNM,Quang Ninh,VNM,107.33333,21.25
2014-0122-TJK,Shurabad,TJK,70,37.8
2014-0122-TJK,Kulyab,TJK,69.78454,37.91459
2014-0240-TWN,Taiwan,TWN,121,24
2014-0330-TWN,Taiwan,TWN,121,24
2014-9428-THA,Bangkok,THA,100.50144,13.75398
2014-9428-THA,Chanthaburi,THA,102.15434,12.85798
2014-9428-THA,Chiang Mai,THA,98.98468,18.79038
2014-9428-THA,Chonburi,THA,101.00111,13.34271
2014-9428-THA,Chumphon,THA,99.06667,10.4
2014-9428-THA,Kanchanaburi,THA,99.1,14.63333
2014-9428-THA,Khon Kaen,THA,102.833,16.44671
2014-9428-THA,Krabi,THA,99.00859,8.19793
2014-9428-THA,Mukdahan,THA,104.5,16.58333
2014-9428-THA,Nakhon Phanom,THA,104.48333,17.48611
2014-9428-THA,Nakhon Ratchasima,THA,102.16667,15
2014-9428-THA,Nakhon Si,THA,99.82203,8.39102
2014-9428-THA,Nonthaburi,THA,100.40335,13.90433
2014-9428-THA,Pathum Thani,THA,100.63955,14.04554
2014-9428-THA,Phra Nakhon Si Ayudhya,THA,100.5,14.28333
2014-9428-THA,Phrae,THA,100,18.08333
2014-9428-THA,Phuket,THA,98.35098,7.97152
2014-9428-THA,Ranong,THA,98.75,10.1
2014-9428-THA,Rayong,THA,101.43333,12.83333
2014-9428-THA,Roi Et,THA,103.75,15.75
2014-9428-THA,Sakon Nakhon,THA,103.83333,17.33333
2014-9428-THA,Singburi,THA,100.40464,14.88786
2014-9428-THA,Songkhla,THA,100.66667,6.83333
2014-9428-THA,Sukhothai,THA,99.66667,17.25
2014-9428-THA,Suphanburi,THA,100.06667,14.46667
2014-9428-THA,Surat Thani,THA,99.0394,9.0011
2014-9428-THA,Surin,THA,103.75,14.83333
2014-9428-THA,Uthai Thani,THA,99.55,15.38333
2014-9428-THA,Yala,THA,101.25,6.33333
2014-9428-THA,Yasothon,THA,104.28333,15.85
2014-9428-THA,Udon Thani,THA,102.83333,17.33333
2014-0204-TJK,Kofarnohon,TJK,69.33333,38.83333
2014-0204-TJK,Khatlon,TJK,69,37.83333
2014-0390-VNM,Bac Giang,VNM,106.43333,21.33333
2014-0390-VNM,Bac Kan,VNM,105.83333,22.25
2014-0390-VNM,Bac Ninh,VNM,106.1,21.1
2014-0390-VNM,Ha Noi City,USA,-74.00597,40.71427
2014-0390-VNM,Hoa Binh,VNM,105.33333,20.66667
2014-0390-VNM,Ninh Binh,VNM,105.9,20.23333
2014-0390-VNM,Thanh Hoa,VNM,105.33333,20.06667
2014-0390-VNM,Vinh Phuc,VNM,105.56667,21.33333
2014-0065-TLS,Dili,TLS,125.66667,-8.55
2015-0194-TJK,Kabodien,TJK,68.18644,37.40973
2015-0194-TJK,Bagara,USA,-88.35215,46.69976
2015-0194-TJK,Hoit,USA,-71.52785,43.29341
2015-0194-TJK,Garmskiy,TJK,70.33333,39.25
2015-0286-TJK,Vanchskiy,TJK,71.70888,38.41722
2015-0286-TJK,Garmskiy,TJK,70.33333,39.25
2015-0038-TUR,Edirne,TUR,26.66667,41.25
2015-0339-TWN,Taiwan,TWN,121,24
2015-0494-YEM,Aden,YEM,45.03313,12.79891
2015-9574-THA,Northeast,USA,-74.11805,42.80019
2015-0528-TJK,Vanchskiy,TJK,71.70888,38.41722
2015-0390-TUR,Artvin,TUR,41.83333,41.16667
2015-0244-TWN,Taiwan,TWN,121,24
2015-0458-TWN,Taiwan,TWN,121,24
2015-9617-VNM,Giang,VNM,104.98357,22.82333
2015-9617-VNM,Tho city,VNM,106.62978,10.82327
2015-9617-VNM,Ho Chi Minh City,VNM,106.62978,10.82327
2015-9617-VNM,Soc Trang,VNM,105.91667,9.55
2015-9617-VNM,Tay Ninh,VNM,106.16667,11.33333
2015-9617-VNM,Tra Vinh,VNM,106.3,9.8
2015-0460-VNM,Vi Xuyen,VNM,104.90827,22.73096
2015-0460-VNM,Giang,VNM,104.98357,22.82333
2015-0302-YEM,Hadramout,YEM,49,16
2015-0302-YEM,Aden,YEM,45.03313,12.79891
2015-0302-YEM,Taiz,YEM,44,13.5
2015-0608-TLS,Dili,TLS,125.66667,-8.55
2016-9369-CHN,Shanxi Sheng,CHN,112.25,37.66667
2016-9369-CHN,Gansu Sheng,CHN,102.75,37.75
2016-0191-TJK,Nurobod,TJK,70.08629,38.87272
2016-0191-TJK,Aini,ARE,55.76056,24.19167
2016-0191-TJK,Panjekent,TJK,67.60931,39.49524
2016-0191-TJK,Shahriston,TJK,68.78,39.65
2016-0043-TWN,Tainan,TWN,120.18876,23.00002
2016-0043-TWN,Unkown,BGD,91.54588,24.15004
2016-0043-TWN,Taiwan,TWN,121,24
2016-0251-TJK,Garmskiy,TJK,70.33333,39.25
2016-0023-TWN,Taipei,TWN,121.53185,25.04776
2016-0023-TWN,Taoyuan,CHN,120.44877,27.59315
2016-0023-TWN,Kaohsiung,TWN,120.33806,22.6533
2016-0023-TWN,Kinmen,TWN,118.37611,24.44583
2016-0268-VNM,Ninh Binh,VNM,105.9,20.23333
2016-0120-YEM,Aden,YEM,45.03313,12.79891
2016-0120-YEM,Marib,YEM,45.32581,15.46253
2016-0196-YEM,Taez,YEM,44,13.5
2016-0482-ARM,Gegharqunik,ARM,45.41667,40.25
2016-0482-ARM,Artik city,CZE,14.42374,50.0777
2016-0373-CHN,Fujian,CHN,118,26.25
2016-0373-CHN,Jiangxi,CHN,115.66667,27.66667
2016-0373-CHN,Henan,CHN,126.01958,47.9658
2016-0373-CHN,Hubei,CHN,112.25,31
2016-0373-CHN,Hunan,CHN,111.75,27.66667
2016-0373-CHN,Sichuan,CHN,102.66667,30.5
2016-0373-CHN,Guizhou,CHN,107,27
2016-0373-CHN,Yunnan,CHN,101.5,25
2016-0373-CHN,Hebei,CHN,115.81774,24.99572
2016-0373-CHN,Shanxi,CHN,112.25,37.66667
2016-0373-CHN,Heilongjiang,CHN,128,47.75
2016-0373-CHN,Liaoning Sheng,CHN,122.66667,41.25
2016-0480-CHN,Zizhiqu,CHN,109,24
2016-0526-CHN,Xinjiang,CHN,85.5,41.5
2016-0526-CHN,Zizhiqu,CHN,109,24
2016-0536-CHN,Yunnan,CHN,101.5,25
2016-0363-CHN,Hainan Sheng,CHN,109.75,19.25
2016-0363-CHN,Guangdong Sheng,CHN,113.25,23.5
2016-0363-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2016-0364-CHN,Guangdong Sheng,CHN,113.25,23.5
2016-0379-CHN,Guangdong Sheng,CHN,113.25,23.5
2016-0379-CHN,Hainan Sheng,CHN,109.75,19.25
2016-0371-CHN,Guangdong Sheng,CHN,113.25,23.5
2016-0376-CHN,Hunan Sheng,CHN,111.75,27.66667
2016-0376-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2016-0376-CHN,Chongqing Shi,CHN,107.83333,30.08333
2016-0376-CHN,Sichuan Sheng,CHN,102.66667,30.5
2016-0376-CHN,Guizhou Sheng,CHN,107,27
2016-0376-CHN,Yunnan Sheng,CHN,101.5,25
2016-0389-CHN,Sichuan Sheng,CHN,102.66667,30.5
2016-0389-CHN,Yunnan Sheng,CHN,101.5,25
2017-0286-CHN,Yunnan,CHN,101.5,25
2017-0286-CHN,Guangxi Zhuang,CHN,109,24
2017-0286-CHN,Chongqing,CHN,107.83333,30.08333
2017-0286-CHN,Sichuan,CHN,102.66667,30.5
2017-0286-CHN,Guizhou,CHN,107,27
2017-0187-CHN,Fujian,CHN,118,26.25
2017-0187-CHN,Guangdong,CHN,113.25,23.5
2017-0187-CHN,Beijing,CHN,116.39706,39.91691
2017-0187-CHN,Hebei,CHN,115.81774,24.99572
2017-0187-CHN,Shanxi,CHN,112.25,37.66667
2017-0187-CHN,Inner Mongolia,CHN,114.75,43.5
2017-0187-CHN,Liaoning,CHN,122.66667,41.25
2017-0187-CHN,Jilin,CHN,126.16667,43.58333
2017-0187-CHN,Heilongjiang,CHN,128,47.75
2017-0187-CHN,Shaanxi,CHN,109,36
2017-0187-CHN,Gansu,CHN,102.75,37.75
2017-0187-CHN,Qinghai,CHN,96,36
2017-0187-CHN,Yunnan,CHN,101.5,25
2017-0187-CHN,Jiangxi,CHN,115.66667,27.66667
2017-0187-CHN,Hubei,CHN,112.25,31
2017-0187-CHN,Hunan,CHN,111.75,27.66667
2017-0187-CHN,Shandong,CHN,118.25,36.33333
2017-0038-AFG,Jawzjan,AFG,65.83333,36.83333
2017-0038-AFG,Bamyan,AFG,67.25,34.75
2017-0038-AFG,Baghlan,AFG,69,35.75
2017-0071-AFG,Kabul,AFG,69.41667,34.5
2017-0071-AFG,Dawlat,ARE,54.5,23.75
2017-0071-AFG,Faryab,AFG,64.83333,36.25
2017-0261-CHN,Beijing,CHN,116.39706,39.91691
2017-0261-CHN,Tianjin,CHN,117.33333,39.33333
2017-0174-BGD,Rangunia,BGD,92.07278,22.49056
2017-0174-BGD,Rangamati,BGD,92.2,22.63333
2017-0174-BGD,Bazar,KAZ,82.31473,47.92632
2017-0331-CHN,Aba,NGA,7.36667,5.10658
2017-0331-CHN,Sichuan,CHN,102.66667,30.5
2017-0169-CHN,Fujian,CHN,118,26.25
2017-0169-CHN,Jiangxi,CHN,115.66667,27.66667
2017-0169-CHN,Hunan,CHN,111.75,27.66667
2017-0169-CHN,Guangdong,CHN,113.25,23.5
2017-0169-CHN,Guizhou,CHN,107,27
2017-0169-CHN,Hubei,CHN,112.25,31
2017-0169-CHN,Sichuan,CHN,102.66667,30.5
2017-0169-CHN,Chongqing,CHN,107.83333,30.08333
2017-0245-CHN,Hunan,CHN,111.75,27.66667
2017-0245-CHN,Anhui,CHN,117.16667,31.91667
2017-0245-CHN,Chongqing,CHN,107.83333,30.08333
2017-0245-CHN,Guangdong,CHN,113.25,23.5
2017-0245-CHN,Guangxi,CHN,109,24
2017-0245-CHN,Guizhou,CHN,107,27
2017-0245-CHN,Hubei,CHN,112.25,31
2017-0245-CHN,Jiangxi,CHN,115.66667,27.66667
2017-0245-CHN,Sichuan,CHN,102.66667,30.5
2017-0245-CHN,Yunnan,CHN,101.5,25
2017-0264-CHN,Sichuan,CHN,102.66667,30.5
2017-0264-CHN,Yunnan,CHN,101.5,25
2017-0264-CHN,Guizhou,CHN,107,27
2017-0264-CHN,Guangxi Zhuang,CHN,109,24
2017-0264-CHN,Hubei,CHN,112.25,31
2017-0264-CHN,Hunan,CHN,111.75,27.66667
2017-0264-CHN,Guangdong,CHN,113.25,23.5
2017-0264-CHN,Jiangxi,CHN,115.66667,27.66667
2017-0284-CHN,Hebei,CHN,115.81774,24.99572
2017-0284-CHN,Shanxi,CHN,112.25,37.66667
2017-0284-CHN,Liaoning,CHN,122.66667,41.25
2017-0284-CHN,Jilin,CHN,126.16667,43.58333
2017-0284-CHN,Jilin City,CHN,126.56028,43.85083
2017-0284-CHN,Heilongjiang,CHN,128,47.75
2017-0284-CHN,Shaanxi,CHN,109,36
2017-0284-CHN,Gansu,CHN,102.75,37.75
2017-0463-CHN,Chongqing,CHN,107.83333,30.08333
2017-0463-CHN,Wanzhou,CHN,108.40202,30.70576
2017-0463-CHN,Liangping,CHN,107.71383,30.66058
2017-0463-CHN,Henan,CHN,126.01958,47.9658
2017-0463-CHN,Zhoukou,CHN,114.63333,33.63333
2017-0463-CHN,Hubei,CHN,112.25,31
2017-0463-CHN,Shiyan,CHN,129.33538,44.17671
2017-0463-CHN,Yichang,CHN,111.28472,30.71444
2017-0463-CHN,Shaanxi,CHN,109,36
2017-0463-CHN,Xianyang,CHN,108.70261,34.33778
2017-0463-CHN,Weinan,CHN,109.50891,34.50355
2017-0463-CHN,Ankang,CHN,109.01722,32.68
2017-0463-CHN,Sichuan,CHN,102.66667,30.5
2017-0463-CHN,Anhui,CHN,117.16667,31.91667
2017-0463-CHN,Suzhou,CHN,120.59538,31.30408
2017-0352-CHN,Guangdong,CHN,113.25,23.5
2017-0352-CHN,Guangxi Zhuang,CHN,109,24
2017-0352-CHN,Fujian Provinces (,CHN,118,26.25
2017-0352-CHN,Guanghai,CHN,112.79307,21.96164
2017-0352-CHN,Guangdong,CHN,113.25,23.5
2017-0352-CHN,Zhuhai,CHN,113.56778,22.27694
2017-0352-CHN,Shenzhen,CHN,114.0683,22.54554
2017-0352-CHN,Guizhou,CHN,107,27
2017-0352-CHN,Yunnan,CHN,101.5,25
2017-0026-AFG,Nuristan,AFG,70.83333,35.3
2017-0027-AFG,Badakhshan,AFG,72,36.75
2017-0288-AFG,Kuf Ab,AFG,70.41802,38.0766
2017-0288-AFG,Kabul,AFG,69.41667,34.5
2017-0288-AFG,Kabul,AFG,69.41667,34.5
2017-0548-ARE,Fujairah,ARE,56.33279,25.13557
2017-0548-ARE,Abu Dhabi,ARE,54.43295,24.41361
2017-0548-ARE,Sharjah,ARE,55.41206,25.33737
2017-0139-BGD,Rajshahi,BGD,89,25
2017-0138-BGD,Mithamoin,BGD,91.0607,24.42472
2017-0138-BGD,Habiganj,BGD,91.41667,24.43333
2017-0152-BGD,Bashkhali,BGD,91.90294,21.94345
2017-0152-BGD,Chittagong,BGD,91.5,22.91667
2017-0152-BGD,Moheshkhali,BGD,91.95009,21.53002
2017-0152-BGD,Kutubdia,BGD,91.84223,21.8644
2017-0152-BGD,Pekua,BGD,91.9511,21.80497
2017-0152-BGD,Bazar,KAZ,82.31473,47.92632
2017-0152-BGD,Rangamati,BGD,92.2,22.63333
2017-0152-BGD,Feni,BGD,91.31667,22.96667
2017-0342-BGD,Dinajpur,IND,88.126,25.614
2017-0342-BGD,Kurigram,BGD,89.66667,25.75
2017-0342-BGD,Lalmonirhat,BGD,89.25,26
2017-0342-BGD,Jamalpur,BGD,89.83333,25
2017-0342-BGD,Joypurhat,BGD,89.1,25.08333
2017-0342-BGD,Naogaon,BGD,88.94657,24.8118
2017-0342-BGD,Bogra,BGD,89.35,24.78333
2017-0342-BGD,Tangail,BGD,89.98667,24.33853
2017-0342-BGD,Rangamati,BGD,92.2,22.63333
2017-0342-BGD,Comilla,BGD,91.00987,23.4417
2017-0342-BGD,Dhaka,BGD,90.25,23.83333
2017-0342-BGD,Faridpur,BGD,89.82147,23.59419
2017-0342-BGD,Madaripur,BGD,90.2,23.25
2017-0342-BGD,Brahamanbaria,BGD,91.16667,23.98333
2017-0342-BGD,Sirajganj,BGD,89.61667,24.33333
2017-0342-BGD,Rangpur,BGD,89,25.83333
2017-0342-BGD,Sherpur,IND,84.41142,27.28299
2017-0342-BGD,Chandpur,BGD,90.83333,23.25
2017-0143-CHN,Chongqing,CHN,107.83333,30.08333
2017-0143-CHN,Henan,CHN,126.01958,47.9658
2017-0143-CHN,Hubei,CHN,112.25,31
2017-0143-CHN,Shaanxi,CHN,109,36
2017-0143-CHN,Sichuan,CHN,102.66667,30.5
2017-0214-CHN,Hubei,CHN,112.25,31
2017-0214-CHN,Hunan,CHN,111.75,27.66667
2017-0214-CHN,Chongqing,CHN,107.83333,30.08333
2017-0214-CHN,Sichuan,CHN,102.66667,30.5
2017-0214-CHN,Guizhou,CHN,107,27
2017-0214-CHN,Yunnan,CHN,101.5,25
2017-0110-CHN,Jiangsu,CHN,119.83333,33
2017-0110-CHN,Henan,CHN,126.01958,47.9658
2017-0113-CHN,Yunnan,CHN,101.5,25
2017-0124-CHN,Xinjiang,CHN,85.5,41.5
2017-0513-CHN,Nyingchi,CHN,94.3353,29.3033
2017-0513-CHN,Tibet,CHN,88,31.66667
2017-0044-CHN,Hubei,CHN,112.25,31
2017-0363-CHN,Guizhou,CHN,107,27
2017-0201-CHN,Sichuan,CHN,102.66667,30.5
2017-0281-CHN,Hainan Island,CHN,109.7,19.2
2017-0326-CHN,Fujian,CHN,118,26.25
2017-0485-CHN,Guangdong,CHN,113.25,23.5
2017-0485-CHN,Fujian,CHN,118,26.25
2017-0485-CHN,Guangxi Zhuang,CHN,109,24
2017-0485-CHN,Hainan,CHN,109.7,19.2
2017-0485-CHN,Yunnan,CHN,101.5,25
2017-9206-CHN,North China Plain,CHN,116,35
2017-9206-CHN,Inner Mongolia,CHN,114.75,43.5
2017-9206-CHN,Hebei,CHN,115.81774,24.99572
2017-0254-CHN,Sichuan,CHN,102.66667,30.5
2017-0254-CHN,Yunnan,CHN,101.5,25
2017-0254-CHN,Chongqing,CHN,107.83333,30.08333
2017-0254-CHN,Guizhou,CHN,107,27
2017-0254-CHN,Hubei,CHN,112.25,31
2017-0254-CHN,Hunan,CHN,111.75,27.66667
2017-0254-CHN,Jiangxi,CHN,115.66667,27.66667
2017-0254-CHN,Zhejiang,CHN,120,29.16667
2017-0254-CHN,Fujian,CHN,118,26.25
2017-0287-CHN,Jiangsu,CHN,119.83333,33
2017-0287-CHN,Shandong,CHN,118.25,36.33333
2017-0287-CHN,Henan,CHN,126.01958,47.9658
2017-0287-CHN,Hubei,CHN,112.25,31
2017-0372-CHN,Gansu,CHN,102.75,37.75
2017-0372-CHN,Jilin,CHN,126.16667,43.58333
